0.32003,0.03142,
0.31942,0.03142,
0.31889,0.03142,
0.31827,0.03456,
0.31766,0.03456,
0.31696,0.03456,
0.31625,0.03456,
0.31555,0.03456,
0.31484,0.03456,
0.31405,0.03456,
0.31335,0.03456,
0.31256,0.03456,
0.31177,0.03456,
0.31097,0.03770,
0.31018,0.03770,
0.30921,0.03770,
0.30833,0.03770,
0.30737,0.03770,
0.30631,0.03770,
0.30526,0.03770,
0.30420,0.03770,
0.30306,0.03456,
0.30182,0.03456,
0.30059,0.03456,
0.29936,0.03456,
0.29813,0.03456,
0.29681,0.03142,
0.29549,0.03142,
0.29408,0.03142,
0.29268,0.03142,
0.29118,0.02827,
0.28968,0.02827,
0.28819,0.02827,
0.28661,0.02513,
0.28493,0.02513,
0.28317,0.02199,
0.28150,0.02199,
0.27974,0.01885,
0.27790,0.01885,
0.27605,0.01571,
0.27411,0.01571,
0.27218,0.01257,
0.27016,0.00942,
0.26813,0.00628,
0.26602,0.00628,
0.26391,0.00314,
0.26171,0.00000,
0.25951,-0.00314,
0.25722,-0.00628,
0.25502,-0.00942,
0.25265,-0.01257,
0.25036,-0.01571,
0.24807,-0.01885,
0.24579,-0.02199,
0.24341,-0.02513,
0.24113,-0.02827,
0.23875,-0.03456,
0.23646,-0.03770,
0.23426,-0.04084,
0.23206,-0.04398,
0.22987,-0.04712,
0.22775,-0.05027,
0.22564,-0.05341,
0.22353,-0.05655,
0.22151,-0.05969,
0.21957,-0.06283,
0.21773,-0.06597,
0.21588,-0.06912,
0.21421,-0.06912,
0.21254,-0.07226,
0.21095,-0.07540,
0.20954,-0.07540,
0.20814,-0.07854,
0.20691,-0.07854,
0.20576,-0.08168,
0.20462,-0.08168,
0.20374,-0.08168,
0.20286,-0.08482,
0.20215,-0.08482,
0.20154,-0.08482,
0.20110,-0.08482,
0.20075,-0.08482,
0.20048,-0.08168,
0.20031,-0.08168,
0.20022,-0.08168,
0.20022,-0.08168,
0.20022,-0.07854,
0.20040,-0.07854,
0.20057,-0.07540,
0.20084,-0.07540,
0.20119,-0.07226,
0.20154,-0.07226,
0.20198,-0.06912,
0.20242,-0.06912,
0.20295,-0.06597,
0.20356,-0.06597,
0.20418,-0.06283,
0.20479,-0.06283,
0.20550,-0.05969,
0.20629,-0.05655,
0.20699,-0.05655,
0.20778,-0.05341,
0.20858,-0.05341,
0.20937,-0.05027,
0.21016,-0.05027,
0.21104,-0.04712,
0.21192,-0.04712,
0.21280,-0.04398,
0.21368,-0.04398,
0.21465,-0.04084,
0.21553,-0.04084,
0.21649,-0.03770,
0.21737,-0.03770,
0.21834,-0.03456,
0.21931,-0.03456,
0.22028,-0.03142,
0.22124,-0.03142,
0.22221,-0.03142,
0.22318,-0.02827,
0.22415,-0.02827,
0.22511,-0.02827,
0.22608,-0.02513,
0.22705,-0.02513,
0.22802,-0.02513,
0.22907,-0.02199,
0.23004,-0.02199,
0.23110,-0.02199,
0.23206,-0.01885,
0.23303,-0.01885,
0.23400,-0.01885,
0.23506,-0.01885,
0.23602,-0.01571,
0.23699,-0.01571,
0.23805,-0.01571,
0.23901,-0.01571,
0.23998,-0.01571,
0.24095,-0.01257,
0.24201,-0.01257,
0.24297,-0.01257,
0.24394,-0.01257,
0.24500,-0.01257,
0.24596,-0.01257,
0.24702,-0.00942,
0.24799,-0.00942,
0.24895,-0.00942,
0.25001,-0.00942,
0.25098,-0.00942,
0.25195,-0.00942,
0.25300,-0.00942,
0.25397,-0.00942,
0.25502,-0.00942,
0.25608,-0.00942,
0.25714,-0.00628,
0.25810,-0.00628,
0.25916,-0.00628,
0.26021,-0.00628,
0.26127,-0.00628,
0.26233,-0.00628,
0.26329,-0.00628,
0.26435,-0.00628,
0.26540,-0.00628,
0.26646,-0.00628,
0.26752,-0.00628,
0.26857,-0.00628,
0.26972,-0.00628,
0.27086,-0.00628,
0.27191,-0.00628,
0.27306,-0.00628,
0.27420,-0.00314,
0.27535,-0.00314,
0.27649,-0.00314,
0.27754,-0.00314,
0.27878,-0.00314,
0.27983,-0.00314,
0.28098,-0.00314,
0.28212,-0.00314,
0.28326,-0.00314,
0.28449,-0.00314,
0.28573,-0.00314,
0.28696,-0.00314,
0.28828,-0.00314,
0.28951,0.00000,
0.29083,0.00000,
0.29215,0.00000,
0.29347,0.00000,
0.29479,0.00000,
0.29619,0.00314,
0.29751,0.00314,
0.29875,0.00314,
0.30007,0.00314,
0.30147,0.00314,
0.30279,0.00628,
0.30411,0.00628,
0.30543,0.00628,
0.30684,0.00628,
0.30816,0.00628,
0.30957,0.00942,
0.31097,0.00942,
0.31238,0.00942,
0.31379,0.00942,
0.31520,0.00942,
0.31660,0.01257,
0.31810,0.01257,
0.31959,0.01257,
0.32100,0.01571,
0.32250,0.01571,
0.32399,0.01571,
0.32549,0.01885,
0.32698,0.01885,
0.32848,0.01885,
0.32997,0.02199,
0.33138,0.02199,
0.33288,0.02199,
0.33446,0.02513,
0.33587,0.02513,
0.33736,0.02827,
0.33877,0.02827,
0.34027,0.02827,
0.34167,0.03142,
0.34308,0.03142,
0.34449,0.03142,
0.34590,0.03456,
0.34722,0.03456,
0.34854,0.03456,
0.34986,0.03770,
0.35118,0.03770,
0.35241,0.03770,
0.35364,0.03770,
0.35487,0.04084,
0.35601,0.04084,
0.35716,0.04084,
0.35821,0.04084,
0.35936,0.04084,
0.36041,0.04398,
0.36138,0.04398,
0.36235,0.04398,
0.36323,0.04398,
0.36411,0.04398,
0.36490,0.04398,
0.36569,0.04398,
0.36648,0.04398,
0.36719,0.04398,
0.36789,0.04398,
0.36851,0.04398,
0.36912,0.04398,
0.36965,0.04398,
0.37018,0.04084,
0.37070,0.04084,
0.37114,0.04084,
0.37158,0.04084,
0.37194,0.04084,
0.37229,0.04084,
0.37255,0.03770,
0.37282,0.03770,
0.37308,0.03770,
0.37326,0.03456,
0.37343,0.03456,
0.37352,0.03456,
0.37370,0.03456,
0.37378,0.03142,
0.37387,0.03142,
0.37387,0.02827,
0.37387,0.02827,
0.37387,0.02827,
0.37387,0.02513,
0.37378,0.02513,
0.37378,0.02199,
0.37370,0.02199,
0.37352,0.02199,
0.37334,0.01885,
0.37317,0.01885,
0.37290,0.01571,
0.37273,0.01571,
0.37246,0.01257,
0.37220,0.01257,
0.37194,0.00942,
0.37158,0.00942,
0.37132,0.00628,
0.37106,0.00628,
0.37070,0.00314,
0.37044,0.00000,
0.37018,0.00000,
0.36991,-0.00314,
0.36965,-0.00314,
0.36947,-0.00628,
0.36930,-0.00628,
0.36912,-0.00942,
0.36912,-0.00942,
0.36903,-0.00942,
0.36903,-0.00942,
0.36903,-0.01257,
0.36912,-0.01257,
0.36912,-0.01257,
0.36921,-0.01257,
0.36939,-0.01571,
0.36947,-0.01571,
0.36965,-0.01571,
0.36991,-0.01571,
0.37018,-0.01571,
0.37044,-0.01571,
0.37070,-0.01571,
0.37106,-0.01571,
0.37141,-0.01571,
0.37176,-0.01571,
0.37211,-0.01571,
0.37246,-0.01571,
0.37282,-0.01571,
0.37326,-0.01571,
0.37361,-0.01571,
0.37405,-0.01571,
0.37449,-0.01571,
0.37493,-0.01571,
0.37528,-0.01571,
0.37572,-0.01571,
0.37616,-0.01571,
0.37660,-0.01571,
0.37704,-0.01571,
0.37739,-0.01571,
0.37783,-0.01571,
0.37827,-0.01571,
0.37862,-0.01571,
0.37897,-0.01571,
0.37941,-0.01571,
0.37977,-0.01571,
0.38012,-0.01571,
0.38047,-0.01885,
0.38091,-0.01885,
0.38126,-0.01885,
0.38170,-0.01885,
0.38205,-0.01885,
0.38249,-0.01885,
0.38293,-0.01885,
0.38328,-0.02199,
0.38372,-0.02199,
0.38416,-0.02199,
0.38460,-0.02199,
0.38504,-0.02199,
0.38548,-0.02199,
0.38592,-0.02513,
0.38636,-0.02513,
0.38680,-0.02513,
0.38724,-0.02513,
0.38777,-0.02513,
0.38821,-0.02513,
0.38874,-0.02827,
0.38927,-0.02827,
0.38971,-0.02827,
0.39023,-0.02827,
0.39085,-0.02827,
0.39138,-0.03142,
0.39191,-0.03142,
0.39252,-0.03142,
0.39314,-0.03142,
0.39375,-0.03142,
0.39428,-0.03142,
0.39490,-0.03456,
0.39560,-0.03456,
0.39622,-0.03456,
0.39692,-0.03456,
0.39762,-0.03456,
0.39833,-0.03770,
0.39903,-0.03770,
0.39982,-0.03770,
0.40061,-0.03770,
0.40141,-0.03770,
0.40220,-0.03770,
0.40299,-0.03770,
0.40387,-0.04084,
0.40475,-0.04084,
0.40563,-0.04084,
0.40651,-0.04084,
0.40748,-0.04084,
0.40844,-0.04084,
0.40941,-0.04084,
0.41038,-0.04084,
0.41143,-0.04398,
0.41249,-0.04398,
0.41363,-0.04398,
0.41478,-0.04398,
0.41592,-0.04398,
0.41706,-0.04398,
0.41830,-0.04398,
0.41953,-0.04398,
0.42085,-0.04398,
0.42217,-0.04398,
0.42349,-0.04398,
0.42481,-0.04398,
0.42621,-0.04398,
0.42762,-0.04398,
0.42903,-0.04398,
0.43061,-0.04398,
0.43211,-0.04398,
0.43369,-0.04398,
0.43527,-0.04084,
0.43695,-0.04084,
0.43871,-0.04084,
0.44038,-0.04084,
0.44214,-0.04084,
0.44398,-0.04084,
0.44592,-0.03770,
0.44785,-0.03770,
0.44979,-0.03770,
0.45181,-0.03456,
0.45392,-0.03456,
0.45612,-0.03456,
0.45841,-0.03142,
0.46070,-0.03142,
0.46316,-0.02827,
0.46554,-0.02513,
0.46809,-0.02513,
0.47073,-0.02199,
0.47328,-0.01885,
0.47600,-0.01571,
0.47882,-0.01257,
0.48163,-0.00942,
0.48445,-0.00628,
0.48744,-0.00628,
0.49034,0.00000,
0.49342,0.00314,
0.49650,0.00628,
0.49967,0.00942,
0.50292,0.01257,
0.50618,0.01885,
0.50943,0.02199,
0.51278,0.02513,
0.51612,0.03142,
0.51946,0.03456,
0.52289,0.04084,
0.52624,0.04398,
0.52958,0.05027,
0.53292,0.05655,
0.53626,0.05969,
0.53952,0.06597,
0.54277,0.06911,
0.54594,0.07540,
0.54902,0.07854,
0.55210,0.08168,
0.55500,0.08796,
0.55782,0.09111,
0.56063,0.09425,
0.56327,0.09739,
0.56591,0.10367,
0.56829,0.10681,
0.57057,0.10996,
0.57268,0.10996,
0.57479,0.11310,
0.57664,0.11624,
0.57831,0.11624,
0.57990,0.11938,
0.58122,0.11938,
0.58245,0.11938,
0.58350,0.11938,
0.58438,0.11938,
0.58518,0.11938,
0.58579,0.11938,
0.58623,0.11624,
0.58658,0.11624,
0.58685,0.11624,
0.58693,0.11310,
0.58702,0.10996,
0.58693,0.10996,
0.58667,0.10681,
0.58641,0.10367,
0.58606,0.10053,
0.58570,0.10053,
0.58518,0.09739,
0.58465,0.09425,
0.58403,0.09111,
0.58342,0.08796,
0.58271,0.08482,
0.58201,0.08482,
0.58122,0.08168,
0.58034,0.07854,
0.57955,0.07540,
0.57867,0.07226,
0.57770,0.06911,
0.57682,0.06911,
0.57585,0.06597,
0.57488,0.06283,
0.57392,0.05969,
0.57295,0.05655,
0.57189,0.05655,
0.57092,0.05341,
0.56987,0.05027,
0.56890,0.05027,
0.56785,0.04712,
0.56679,0.04398,
0.56582,0.04398,
0.56477,0.04084,
0.56371,0.03770,
0.56266,0.03770,
0.56160,0.03456,
0.56063,0.03456,
0.55958,0.03142,
0.55852,0.02827,
0.55755,0.02827,
0.55650,0.02513,
0.55553,0.02513,
0.55456,0.02513,
0.55359,0.02199,
0.55263,0.02199,
0.55166,0.01885,
0.55069,0.01885,
0.54981,0.01885,
0.54884,0.01571,
0.54796,0.01571,
0.54700,0.01571,
0.54612,0.01571,
0.54524,0.01257,
0.54436,0.01257,
0.54348,0.01257,
0.54260,0.01257,
0.54172,0.00942,
0.54084,0.00942,
0.54005,0.00942,
0.53917,0.00942,
0.53838,0.00942,
0.53750,0.00942,
0.53670,0.00628,
0.53591,0.00628,
0.53512,0.00628,
0.53433,0.00628,
0.53354,0.00628,
0.53275,0.00628,
0.53195,0.00628,
0.53116,0.00628,
0.53037,0.00628,
0.52958,0.00628,
0.52887,0.00628,
0.52808,0.00628,
0.52729,0.00628,
0.52650,0.00628,
0.52580,0.00628,
0.52500,0.00628,
0.52421,0.00314,
0.52351,0.00314,
0.52280,0.00314,
0.52210,0.00314,
0.52140,0.00314,
0.52078,0.00628,
0.52008,0.00628,
0.51946,0.00628,
0.51876,0.00628,
0.51814,0.00628,
0.51744,0.00628,
0.51673,0.00628,
0.51603,0.00628,
0.51533,0.00628,
0.51462,0.00628,
0.51401,0.00628,
0.51330,0.00628,
0.51269,0.00628,
0.51198,0.00628,
0.51137,0.00628,
0.51075,0.00628,
0.51014,0.00628,
0.50952,0.00942,
0.50891,0.00942,
0.50820,0.00942,
0.50759,0.00942,
0.50697,0.00942,
0.50627,0.00942,
0.50565,0.00942,
0.50495,0.00942,
0.50433,0.00942,
0.50372,0.00942,
0.50301,0.00942,
0.50240,0.00942,
0.50178,0.00942,
0.50108,0.00942,
0.50046,0.01257,
0.49984,0.01257,
0.49923,0.01257,
0.49853,0.01257,
0.49791,0.01257,
0.49721,0.01257,
0.49650,0.01257,
0.49589,0.01257,
0.49518,0.01257,
0.49448,0.01257,
0.49377,0.01257,
0.49316,0.01257,
0.49246,0.01257,
0.49184,0.01571,
0.49114,0.01571,
0.49043,0.01571,
0.48982,0.01571,
0.48911,0.01571,
0.48832,0.01571,
0.48762,0.01571,
0.48683,0.01571,
0.48595,0.01571,
0.48515,0.01571,
0.48427,0.01571,
0.48339,0.01571,
0.48251,0.01571,
0.48163,0.01571,
0.48076,0.01257,
0.47979,0.01257,
0.47891,0.01257,
0.47803,0.01257,
0.47706,0.01257,
0.47618,0.01257,
0.47521,0.01257,
0.47425,0.01257,
0.47328,0.01257,
0.47231,0.01257,
0.47134,0.00942,
0.47037,0.00942,
0.46941,0.00942,
0.46844,0.00942,
0.46747,0.00942,
0.46650,0.00942,
0.46554,0.00942,
0.46457,0.00942,
0.46351,0.00942,
0.46255,0.00942,
0.46149,0.00942,
0.46043,0.00628,
0.45938,0.00628,
0.45832,0.00628,
0.45727,0.00628,
0.45621,0.00628,
0.45516,0.00628,
0.45410,0.00628,
0.45304,0.00628,
0.45190,0.00628,
0.45085,0.00314,
0.44970,0.00314,
0.44856,0.00314,
0.44750,0.00314,
0.44636,0.00314,
0.44522,0.00000,
0.44407,0.00000,
0.44293,0.00000,
0.44178,0.00000,
0.44064,0.00000,
0.43950,0.00000,
0.43827,-0.00314,
0.43712,-0.00314,
0.43589,-0.00314,
0.43466,-0.00314,
0.43343,-0.00628,
0.43220,-0.00628,
0.43096,-0.00628,
0.42973,-0.00628,
0.42841,-0.00942,
0.42718,-0.00942,
0.42595,-0.00942,
0.42472,-0.01257,
0.42349,-0.01257,
0.42217,-0.01257,
0.42094,-0.01571,
0.41962,-0.01571,
0.41838,-0.01571,
0.41715,-0.01885,
0.41592,-0.01885,
0.41469,-0.01885,
0.41337,-0.02199,
0.41214,-0.02199,
0.41091,-0.02199,
0.40968,-0.02513,
0.40853,-0.02513,
0.40730,-0.02513,
0.40607,-0.02827,
0.40493,-0.02827,
0.40369,-0.03142,
0.40264,-0.03142,
0.40149,-0.03142,
0.40035,-0.03456,
0.39930,-0.03456,
0.39824,-0.03456,
0.39710,-0.03770,
0.39613,-0.03770,
0.39507,-0.03770,
0.39410,-0.03770,
0.39314,-0.04084,
0.39217,-0.04084,
0.39120,-0.04084,
0.39023,-0.04398,
0.38927,-0.04398,
0.38839,-0.04398,
0.38751,-0.04712,
0.38672,-0.04712,
0.38584,-0.04712,
0.38513,-0.05027,
0.38434,-0.05027,
0.38372,-0.05027,
0.38311,-0.05027,
0.38249,-0.05027,
0.38188,-0.05341,
0.38144,-0.05341,
0.38091,-0.05341,
0.38047,-0.05341,
0.38012,-0.05341,
0.37977,-0.05341,
0.37950,-0.05341,
0.37933,-0.05341,
0.37915,-0.05341,
0.37906,-0.05341,
0.37906,-0.05341,
0.37906,-0.05341,
0.37915,-0.05341,
0.37933,-0.05027,
0.37941,-0.05027,
0.37968,-0.05027,
0.37985,-0.05027,
0.38021,-0.04712,
0.38047,-0.04712,
0.38082,-0.04712,
0.38117,-0.04712,
0.38161,-0.04398,
0.38197,-0.04398,
0.38249,-0.04398,
0.38293,-0.04398,
0.38346,-0.04084,
0.38399,-0.04084,
0.38452,-0.04084,
0.38504,-0.04084,
0.38566,-0.03770,
0.38619,-0.03770,
0.38680,-0.03770,
0.38742,-0.03770,
0.38803,-0.03456,
0.38865,-0.03456,
0.38927,-0.03456,
0.38988,-0.03456,
0.39059,-0.03456,
0.39120,-0.03142,
0.39191,-0.03142,
0.39252,-0.03142,
0.39323,-0.03142,
0.39393,-0.03142,
0.39454,-0.03142,
0.39525,-0.03142,
0.39604,-0.02827,
0.39674,-0.02827,
0.39745,-0.02827,
0.39815,-0.02827,
0.39886,-0.02827,
0.39956,-0.02827,
0.40035,-0.02827,
0.40105,-0.02827,
0.40176,-0.02827,
0.40246,-0.02827,
0.40325,-0.02827,
0.40405,-0.02827,
0.40484,-0.02827,
0.40563,-0.02827,
0.40642,-0.02827,
0.40721,-0.02827,
0.40809,-0.02827,
0.40888,-0.02827,
0.40976,-0.02827,
0.41056,-0.02827,
0.41143,-0.02827,
0.41231,-0.02827,
0.41319,-0.02827,
0.41407,-0.02827,
0.41495,-0.02827,
0.41583,-0.02827,
0.41671,-0.02827,
0.41768,-0.02827,
0.41856,-0.03142,
0.41953,-0.03142,
0.42050,-0.03142,
0.42146,-0.03142,
0.42252,-0.03142,
0.42357,-0.03142,
0.42463,-0.03142,
0.42569,-0.03142,
0.42674,-0.03142,
0.42789,-0.03142,
0.42894,-0.03142,
0.43008,-0.03142,
0.43123,-0.03142,
0.43237,-0.03142,
0.43352,-0.03142,
0.43466,-0.03142,
0.43589,-0.03142,
0.43712,-0.03142,
0.43835,-0.03142,
0.43959,-0.03142,
0.44090,-0.03142,
0.44222,-0.03142,
0.44354,-0.03142,
0.44486,-0.03142,
0.44627,-0.03142,
0.44777,-0.03142,
0.44917,-0.02827,
0.45067,-0.02827,
0.45216,-0.02827,
0.45366,-0.02827,
0.45524,-0.02827,
0.45683,-0.02827,
0.45850,-0.02827,
0.46017,-0.02827,
0.46193,-0.02513,
0.46378,-0.02513,
0.46554,-0.02513,
0.46747,-0.02199,
0.46941,-0.02199,
0.47134,-0.02199,
0.47337,-0.01885,
0.47548,-0.01885,
0.47759,-0.01571,
0.47970,-0.01571,
0.48190,-0.01257,
0.48419,-0.01257,
0.48647,-0.00942,
0.48885,-0.00628,
0.49114,-0.00628,
0.49360,-0.00314,
0.49606,0.00000,
0.49861,0.00314,
0.50108,0.00628,
0.50363,0.00942,
0.50618,0.00942,
0.50882,0.01257,
0.51146,0.01571,
0.51410,0.01885,
0.51673,0.02199,
0.51946,0.02513,
0.52210,0.02827,
0.52483,0.03142,
0.52756,0.03456,
0.53028,0.03770,
0.53292,0.04398,
0.53565,0.04712,
0.53820,0.05027,
0.54075,0.05341,
0.54330,0.05655,
0.54576,0.05969,
0.54814,0.06283,
0.55052,0.06597,
0.55271,0.06597,
0.55500,0.06911,
0.55720,0.07226,
0.55931,0.07540,
0.56134,0.07540,
0.56327,0.07854,
0.56521,0.08168,
0.56705,0.08168,
0.56872,0.08482,
0.57040,0.08482,
0.57189,0.08796,
0.57330,0.08796,
0.57462,0.08796,
0.57576,0.08796,
0.57682,0.08796,
0.57779,0.08796,
0.57875,0.08796,
0.57955,0.08796,
0.58025,0.08796,
0.58086,0.08796,
0.58130,0.08796,
0.58174,0.08482,
0.58210,0.08482,
0.58236,0.08482,
0.58254,0.08168,
0.58262,0.08168,
0.58262,0.07854,
0.58262,0.07854,
0.58254,0.07540,
0.58254,0.07226,
0.58236,0.07226,
0.58218,0.06911,
0.58201,0.06911,
0.58174,0.06597,
0.58148,0.06597,
0.58113,0.06283,
0.58078,0.05969,
0.58042,0.05969,
0.57999,0.05655,
0.57955,0.05655,
0.57902,0.05341,
0.57849,0.05027,
0.57805,0.05027,
0.57743,0.04712,
0.57691,0.04712,
0.57638,0.04398,
0.57576,0.04398,
0.57515,0.04084,
0.57453,0.03770,
0.57392,0.03770,
0.57330,0.03456,
0.57260,0.03456,
0.57198,0.03142,
0.57136,0.03142,
0.57066,0.02827,
0.57004,0.02827,
0.56943,0.02513,
0.56872,0.02513,
0.56811,0.02199,
0.56749,0.02199,
0.56679,0.01885,
0.56617,0.01885,
0.56556,0.01885,
0.56485,0.01571,
0.56424,0.01571,
0.56362,0.01571,
0.56301,0.01257,
0.56239,0.01257,
0.56178,0.01257,
0.56116,0.00942,
0.56063,0.00942,
0.56002,0.00942,
0.55949,0.00628,
0.55896,0.00628,
0.55843,0.00628,
0.55790,0.00628,
0.55738,0.00628,
0.55694,0.00314,
0.55641,0.00314,
0.55597,0.00314,
0.55553,0.00314,
0.55509,0.00314,
0.55465,0.00314,
0.55421,0.00314,
0.55377,0.00000,
0.55333,0.00000,
0.55298,0.00000,
0.55263,0.00000,
0.55219,0.00000,
0.55183,0.00000,
0.55148,0.00000,
0.55113,0.00000,
0.55078,0.00000,
0.55043,0.00000,
0.55016,0.00000,
0.54981,0.00000,
0.54946,0.00000,
0.54911,0.00000,
0.54876,0.00000,
0.54849,0.00000,
0.54814,0.00000,
0.54788,0.00000,
0.54752,0.00000,
0.54726,0.00000,
0.54700,0.00000,
0.54673,0.00000,
0.54638,0.00000,
0.54620,0.00000,
0.54594,0.00000,
0.54568,0.00000,
0.54541,0.00000,
0.54515,0.00000,
0.54497,0.00000,
0.54471,0.00000,
0.54445,0.00314,
0.54418,0.00314,
0.54392,0.00314,
0.54365,0.00314,
0.54339,0.00314,
0.54304,0.00314,
0.54277,0.00314,
0.54242,0.00314,
0.54216,0.00314,
0.54189,0.00314,
0.54163,0.00314,
0.54137,0.00314,
0.54101,0.00314,
0.54075,0.00314,
0.54057,0.00314,
0.54031,0.00314,
0.54005,0.00314,
0.53978,0.00314,
0.53961,0.00314,
0.53934,0.00314,
0.53917,0.00314,
0.53890,0.00314,
0.53873,0.00314,
0.53855,0.00314,
0.53838,0.00314,
0.53820,0.00314,
0.53802,0.00314,
0.53794,0.00314,
0.53776,0.00314,
0.53767,0.00628,
0.53750,0.00628,
0.53732,0.00628,
0.53714,0.00628,
0.53697,0.00628,
0.53679,0.00628,
0.53662,0.00628,
0.53644,0.00628,
0.53626,0.00628,
0.53609,0.00628,
0.53591,0.00628,
0.53574,0.00628,
0.53565,0.00628,
0.53547,0.00628,
0.53530,0.00628,
0.53521,0.00942,
0.53503,0.00942,
0.53486,0.00942,
0.53468,0.00942,
0.53450,0.00942,
0.53433,0.00942,
0.53415,0.00942,
0.53389,0.00942,
0.53371,0.00942,
0.53354,0.00942,
0.53336,0.00942,
0.53319,0.00942,
0.53301,0.00942,
0.53283,0.00942,
0.53266,0.00942,
0.53257,0.00942,
0.53239,0.00942,
0.53231,0.01257,
0.53213,0.01257,
0.53195,0.01257,
0.53178,0.01257,
0.53160,0.01257,
0.53143,0.01257,
0.53125,0.01257,
0.53107,0.01257,
0.53090,0.01257,
0.53072,0.01257,
0.53055,0.01257,
0.53037,0.01257,
0.53028,0.01257,
0.53011,0.01571,
0.53002,0.01571,
0.52984,0.01571,
0.52967,0.01571,
0.52940,0.01571,
0.52923,0.01571,
0.52905,0.01571,
0.52879,0.01571,
0.52861,0.01571,
0.52835,0.01571,
0.52808,0.01571,
0.52791,0.01571,
0.52764,0.01571,
0.52747,0.01885,
0.52729,0.01885,
0.52703,0.01885,
0.52676,0.01885,
0.52650,0.01885,
0.52624,0.01885,
0.52597,0.01885,
0.52571,0.01885,
0.52536,0.01885,
0.52509,0.01885,
0.52483,0.01885,
0.52448,0.01885,
0.52421,0.01885,
0.52395,0.01885,
0.52368,0.01885,
0.52342,0.01885,
0.52307,0.01885,
0.52280,0.01885,
0.52254,0.01885,
0.52228,0.01885,
0.52201,0.02199,
0.52175,0.02199,
0.52140,0.02199,
0.52105,0.02199,
0.52069,0.02199,
0.52034,0.02199,
0.51990,0.02199,
0.51955,0.02199,
0.51920,0.02199,
0.51876,0.02199,
0.51841,0.02199,
0.51805,0.02199,
0.51770,0.02199,
0.51735,0.02199,
0.51700,0.02199,
0.51665,0.02199,
0.51629,0.02199,
0.51594,0.02513,
0.51550,0.02513,
0.51515,0.02513,
0.51471,0.02513,
0.51427,0.02513,
0.51374,0.02513,
0.51330,0.02513,
0.51278,0.02513,
0.51225,0.02513,
0.51181,0.02513,
0.51128,0.02513,
0.51075,0.02513,
0.51023,0.02513,
0.50979,0.02513,
0.50926,0.02513,
0.50873,0.02513,
0.50829,0.02827,
0.50776,0.02827,
0.50723,0.02827,
0.50662,0.02827,
0.50609,0.02827,
0.50547,0.02827,
0.50486,0.02827,
0.50424,0.02827,
0.50363,0.02827,
0.50301,0.02827,
0.50231,0.02827,
0.50169,0.02827,
0.50099,0.02827,
0.50028,0.02827,
0.49958,0.02827,
0.49888,0.02827,
0.49809,0.02827,
0.49729,0.02827,
0.49650,0.02827,
0.49571,0.02827,
0.49483,0.02827,
0.49395,0.02827,
0.49307,0.02827,
0.49219,0.02827,
0.49122,0.02827,
0.49026,0.02827,
0.48938,0.02513,
0.48841,0.02513,
0.48744,0.02513,
0.48647,0.02513,
0.48551,0.02513,
